combined_fips,total_votes_2016,Clinton,FIPS,total_votes_2012,county_fips,state_fips,fips_x,population2014,population2010,population_change,population_2010,kids_percent_2014,teenagers_percent_2014,age65plus,female,Black,native,asian,hawaii,biracial,Hispanic,stable_house,foreign_born,NonEnglish,Edu_highschool,Edu_batchelors,veteran,commute,housing_units,homeownership,housing_units_multi,house_value,house_number,house_persons,Income,house_income,Poverty,private_establishments,private_employment,employment_change,nonemployer_establishments,firms_owned,firms_owned_black,firms_owned_native,firms_owned_asian,firms_owned_hawaii,firms_owned_hispanic,firms_owned_female,manufacturers_shipments,merchant_sales,retail_sales,retail_sales_per_capita,hotel_food_sales,building_permits,land_area,Density,Trump_Romney,fips_y,lat,lng
13183,4109,0.0,13183,3786,13183,13,13183,17113,14448,18.4,14464,8.2,28.8,7.7,49.7,0.256,0.8,1.2,0.5,3.6,0.11800000000000001,81.9,4.9,8.2,85.0,14.0,1658,25.1,6205,62.2,4.2,111900,4841,3.11,17158,42651,19.2,71,252,0.0,532,321,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17394,1548,1830,0,400.29,36.1,0.0308535102040449,13183,31.775554100000004,-81.82243620000001
13185,36813,0.0,13185,38610,13185,13,13185,113523,109233,3.9,109233,7.1,24.8,11.0,51.1,0.366,0.5,1.7,0.2,2.1,0.055,78.1,3.8,5.7,84.0,23.1,9100,18.0,45665,53.9,21.1,133700,39722,2.7,18897,37365,24.3,2640,38679,0.3,6635,8867,12.9,0.9,3.7,0.0,3.0,30.0,2237776,756457,1804839,17744,209463,379,496.07,220.2,0.030358317180907,13185,30.8600022,-83.29340859999999
13187,12324,0.0,13187,10878,13187,13,13187,31176,29966,4.0,29966,5.0,18.9,15.7,50.2,0.019,0.7,0.7,0.1,1.8,0.049,80.3,3.3,4.5,85.0,25.4,2423,30.0,13073,68.2,8.9,165900,10999,2.62,20908,43775,18.1,506,4388,5.1,2309,3187,0.0,0.0,0.0,0.0,0.0,0.0,207779,37439,206576,7764,33394,91,282.93,105.9,-0.0135974308668704,13187,34.5813972,-83.9744262
13193,4287,1.0,13193,4781,13193,13,13193,13792,14740,-6.4,14740,4.9,19.9,14.9,45.9,0.598,0.4,1.6,0.2,0.8,0.040999999999999995,88.9,3.6,6.6,70.5,10.1,895,24.5,6052,66.5,9.2,65500,4887,2.64,13865,30240,29.4,179,2194,2.5,793,1101,0.0,0.0,0.0,0.0,0.0,32.3,397403,39536,47915,3588,5623,3,400.64,36.8,0.0360714138125571,13193,35.1197519,-83.33618799999998
13195,11945,0.0,13195,11079,13195,13,13195,28312,28120,0.7,28120,5.4,23.1,15.6,50.7,0.094,0.4,1.2,0.0,1.3,0.047,92.5,3.1,4.9,78.7,14.9,1787,25.3,11732,73.3,3.2,127800,9732,2.86,19939,42549,17.9,355,2078,2.2,2080,2352,0.0,0.0,0.0,0.0,0.0,0.0,0,57790,119211,4291,7222,66,282.31,99.6,0.00788628235642874,13195,38.9041402,-89.9253233
13197,3183,0.0,13197,3167,13197,13,13197,8797,8742,0.6,8742,6.1,21.8,17.0,50.1,0.308,0.9,1.0,1.8,1.6,0.076,85.8,5.8,9.0,75.1,10.6,970,30.9,4109,71.8,9.7,87000,3000,2.87,17479,33301,20.5,81,1357,2.6,436,197,0.0,0.0,0.0,0.0,0.0,38.6,0,0,71742,10179,1021,10,366.0,23.9,0.056944648219479005,13197,44.8446393,-122.59274109999998
13189,9268,0.0,13189,9585,13189,13,13189,21370,21875,-2.3,21875,6.2,25.2,15.9,53.1,0.40700000000000003,0.4,0.5,0.1,1.5,0.027999999999999997,90.3,1.2,2.7,74.6,13.7,1112,26.4,9248,66.0,9.0,106100,8143,2.62,17922,37487,22.2,433,5938,1.1,1412,1609,0.0,0.0,3.2,0.0,0.0,17.1,0,0,350350,16276,23602,19,257.46,85.0,0.0148977112085065,13189,33.525862599999996,-82.51858370000001
13191,5893,0.0,13191,6333,13191,13,13191,14214,14332,-0.8,14333,5.4,19.0,21.7,50.8,0.349,0.5,0.4,0.1,1.2,0.02,91.4,1.7,2.7,80.5,15.8,1468,26.3,9299,81.5,5.8,103700,4993,2.81,21484,39068,14.9,184,1199,-7.4,884,1217,0.0,0.0,0.0,0.0,0.0,21.2,0,0,113983,9952,19840,24,424.3,33.8,0.0532106475153019,13191,31.4748147,-81.38393260000002
13199,9181,0.0,13199,9259,13199,13,13199,21198,21992,-3.6,21992,5.4,22.4,18.6,52.0,0.39399999999999996,0.4,0.7,0.0,1.2,0.022000000000000002,84.3,0.7,1.7,73.0,8.9,1383,30.2,9911,69.9,4.6,91200,8135,2.62,18821,37333,21.1,302,3248,-2.9,1494,2142,22.9,0.0,0.0,0.0,0.0,28.6,233413,0,100756,4421,14833,24,501.22,43.9,0.0437751514203928,13199,33.0561282,-84.68974949999998
13201,2540,0.0,13201,2770,13201,13,13201,5958,6129,-2.8,6125,6.2,23.4,19.6,51.6,0.281,0.5,0.7,0.1,1.2,0.02,90.4,0.7,1.1,79.9,11.9,354,22.3,2752,74.5,5.8,83200,2458,2.39,19674,32260,23.0,132,1066,-0.8,380,467,0.0,0.0,0.0,0.0,0.0,37.5,0,14952,53450,8671,2935,0,282.42,21.7,0.0559424656755451,13201,38.2081417,-92.3813621
13205,7857,0.0,13205,8273,13205,13,13205,22771,23498,-3.1,23498,6.0,23.7,14.9,47.7,0.48,0.5,0.7,0.1,0.9,0.043,89.5,2.3,3.7,72.3,9.6,1508,21.2,8938,65.3,10.9,77900,8131,2.61,15694,32054,26.2,365,5868,-9.0,1312,0,0.0,0.0,0.0,0.0,0.0,0.0,0,169162,150978,6268,15388,10,512.09,45.9,0.0417245369649227,13205,36.0277763,-82.14960490000001
13207,12675,0.0,13207,12259,13207,13,13207,27051,26461,2.2,26424,5.1,20.9,16.8,49.6,0.237,0.3,1.0,0.0,1.1,0.023,88.6,1.7,2.7,79.5,18.7,2069,27.2,10954,76.3,9.5,148300,9550,2.66,22888,48630,12.9,507,6593,2.5,1875,2943,15.2,0.0,0.0,0.0,0.0,26.8,118057,0,114402,4563,23756,77,395.66,66.8,0.0146415088025335,13207,43.284124600000006,-77.74520809999999
13209,3560,0.0,13209,3831,13209,13,13209,8991,9123,-1.4,9123,5.7,22.2,15.5,48.3,0.268,0.1,0.4,0.0,1.2,0.06,92.1,3.8,5.2,82.3,15.5,562,21.4,3886,69.4,5.1,74300,3185,2.6,16460,32702,24.5,111,924,-6.1,544,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24737,2753,2877,11,239.52,38.1,0.0545804627535862,13209,39.154742600000006,-77.2405153
13211,9435,0.0,13211,9016,13211,13,13211,17956,17868,0.5,17868,5.2,23.0,18.2,51.5,0.23199999999999998,0.7,0.8,0.0,1.3,0.03,92.7,1.8,2.1,81.7,22.7,1357,27.2,7497,77.1,5.0,175700,6513,2.71,25933,47729,15.4,445,5451,-0.2,1820,2113,0.0,0.0,0.0,0.0,0.0,31.7,239487,54916,276447,15202,40310,52,347.35,51.4,0.009951266052837141,13211,41.0576176,-111.61837549999998
13213,12422,0.0,13213,11209,13213,13,13213,39410,39628,-0.6,39628,6.4,25.3,13.3,50.3,0.013999999999999999,0.9,0.5,0.2,1.2,0.14,87.2,8.1,13.1,69.3,9.6,2122,24.8,15777,68.9,6.9,94100,14092,2.79,16449,34888,22.4,395,6831,1.8,1756,2625,0.0,0.0,0.0,0.0,0.0,0.0,1605675,89355,218860,5374,24649,22,344.47,115.0,0.0795169871417037,13213,44.0243398,-95.8142885
13215,68320,1.0,13215,70410,13215,13,13215,200887,190545,5.4,189885,7.6,24.3,12.0,50.8,0.461,0.5,2.5,0.2,2.8,0.075,74.6,5.4,9.1,85.4,22.6,20679,19.0,83846,52.6,29.8,133300,72243,2.53,22856,41339,19.6,4256,75855,-0.3,13691,15413,37.4,0.0,0.0,0.0,2.5,35.8,2111391,1173616,2889210,15482,428162,585,216.39,877.5,0.0036207569947450703,13215,32.479413300000004,-84.8984775
13217,43787,1.0,13217,43216,13217,13,13217,103675,99958,3.7,99958,6.7,27.1,11.9,52.3,0.43,0.4,1.1,0.1,1.9,0.049,82.5,5.7,6.2,84.5,19.4,7341,31.4,38351,73.5,8.1,125600,33840,2.93,21484,50580,15.2,1306,17729,0.8,8657,9515,33.4,0.0,0.0,0.0,0.0,33.4,2205094,226621,679365,7096,93483,181,272.16,367.3,-0.00797472337289079,13217,33.554429600000006,-83.8473015
13219,19030,0.0,13219,16643,13219,13,13219,35093,32815,6.9,32808,5.3,26.8,13.5,51.1,0.054000000000000006,0.3,3.9,0.0,1.3,0.046,91.7,5.0,7.4,91.3,43.1,2131,23.7,13147,78.9,6.6,238200,11485,2.88,33801,75004,9.3,1000,9398,6.4,3547,4300,0.0,0.0,1.2,0.0,1.4,21.4,0,72919,326375,10357,38870,299,184.29,178.0,-0.0572739880225296,13219,33.82319879999999,-83.44301180000001
13221,6650,0.0,13221,6258,13221,13,13221,14673,14899,-1.5,14899,5.3,21.6,18.0,50.7,0.177,0.3,0.7,0.0,1.8,0.039,89.7,1.6,3.0,79.0,18.0,1117,27.9,6487,77.0,4.8,120800,5201,2.8,20493,45729,16.4,168,1046,4.9,980,1296,0.0,0.0,0.0,0.0,0.0,21.3,0,8455,69636,4988,1816,27,439.01,33.9,0.0159068812972027,13221,33.911973100000004,-83.03613759999998
13223,64601,0.0,13223,57254,13223,13,13223,148987,142324,4.7,142324,6.5,27.8,9.5,51.2,0.18,0.4,1.1,0.1,2.1,0.057,87.0,4.1,6.4,88.5,23.4,10479,37.7,53105,82.1,5.8,135500,47881,2.99,24168,61837,11.4,1716,15576,1.9,10643,11811,14.6,0.0,0.0,0.0,0.0,30.6,255438,176471,973010,7607,108987,930,312.22,455.8,-0.0210035981262555,13223,33.9142037,-84.8984775
13225,10699,0.0,13225,11499,13225,13,13225,26922,27696,-2.8,27695,6.0,22.3,13.3,51.7,0.451,0.5,1.0,0.1,1.8,0.073,85.4,5.9,9.5,82.7,19.2,2354,22.7,11273,66.6,15.6,120000,9525,2.62,19431,39844,24.6,456,5767,-4.6,1823,1757,0.0,0.0,0.0,0.0,3.6,0.0,1057803,0,317396,12122,28726,161,150.27,184.3,0.0460170380514239,13225,32.5892926,-83.8260884
13227,13982,0.0,13227,12673,13227,13,13227,29997,29422,2.0,29431,4.9,20.9,20.3,50.7,0.017,0.5,0.8,0.0,1.3,0.031,89.3,2.8,3.9,80.8,22.5,2768,28.5,13688,78.9,7.0,166300,11083,2.63,26686,51383,11.9,643,5890,-0.4,2864,4125,0.0,0.0,0.0,0.0,0.0,26.4,104755,112023,320506,10541,27773,53,232.06,126.8,0.00104387913248882,13227,34.9046217,-82.6483442
13229,7297,0.0,13229,6845,13229,13,13229,18991,18758,1.2,18758,6.6,25.4,15.6,50.4,0.09300000000000001,0.8,0.6,0.1,1.3,0.051,86.8,2.3,4.9,77.6,11.8,1398,26.6,7961,73.3,5.9,79600,6970,2.67,20001,39067,20.5,322,2930,-4.5,1152,1064,0.0,0.0,0.0,0.0,0.0,25.6,0,0,99714,5586,8687,38,316.49,59.3,0.0357480630091737,13229,47.067587700000004,-122.1295269
13231,8675,0.0,13231,8099,13231,13,13231,17784,17869,-0.5,17869,5.0,24.9,14.6,50.5,0.105,0.3,0.5,0.0,1.5,0.016,87.4,1.1,1.8,85.1,17.0,1400,33.2,6819,84.2,4.8,152800,6140,2.86,22191,53865,11.2,240,1463,7.0,1352,1762,0.0,0.0,0.0,0.0,0.0,19.8,0,16741,33873,1970,2432,26,216.09,82.7,0.0160624234749158,13231,41.3361875,-75.06111469999998
13233,14158,0.0,13233,13580,13233,13,13233,41133,41475,-0.8,41475,6.8,26.0,14.9,50.9,0.13,0.7,0.8,0.2,1.6,0.13,85.5,8.1,13.1,72.7,13.1,2804,26.6,16940,70.8,10.5,107900,14645,2.78,18336,39208,23.4,584,9161,-1.3,2581,2391,0.0,0.0,0.0,0.0,0.0,35.8,698637,0,314659,7592,35178,10,310.33,133.6,0.0558674758526797,13233,27.8617347,-81.6911559
13235,3598,0.0,13235,3681,13235,13,13235,11483,11999,-4.3,12010,4.5,19.7,18.9,56.8,0.317,0.4,1.1,0.1,1.1,0.035,90.9,2.2,5.9,77.5,9.6,932,24.0,5136,68.0,5.7,87300,4034,2.54,17781,41550,15.7,173,1895,-0.5,671,685,0.0,0.0,0.0,0.0,0.0,0.0,0,21369,84491,8619,13668,17,249.03,48.2,0.0130927879731548,13235,34.753861500000006,-92.2236667
13237,9431,0.0,13237,9205,13237,13,13237,21192,21218,-0.1,21218,5.9,21.3,21.5,51.5,0.273,0.4,0.6,0.3,0.9,0.066,89.6,4.7,8.0,84.5,18.7,2025,28.2,12735,77.1,5.1,140600,8457,2.49,26321,44764,14.0,396,4444,1.8,1733,2259,0.0,0.0,0.0,0.0,1.1,0.0,316112,75508,204112,10073,19813,35,344.64,61.6,0.0162795952258179,13237,41.435106899999994,-73.7948516
13239,1044,0.0,13239,1128,13239,13,13239,2315,2513,-7.9,2513,4.5,17.6,27.7,50.6,0.475,0.3,0.2,0.0,0.7,0.013999999999999999,84.5,0.3,1.7,72.3,3.2,223,22.0,2008,77.3,1.7,62300,932,2.57,14201,31068,26.4,38,231,-8.7,136,213,0.0,0.0,0.0,0.0,0.0,29.6,0,0,2769,1045,0,5,151.24,16.6,0.0986386239504361,13239,31.848596899999997,-84.98175400000001
13241,7949,0.0,13241,7438,13241,13,13241,16243,16276,-0.2,16276,4.2,18.3,25.5,50.6,0.016,0.5,0.9,0.1,1.7,0.084,92.9,6.8,9.5,85.2,26.6,1503,21.9,12460,73.2,8.0,168300,6997,2.28,22260,35423,21.5,454,3987,0.6,1707,2338,0.0,0.0,0.0,0.0,0.0,31.2,138701,0,234433,14153,41073,47,369.99,44.0,0.0174564887998853,13241,34.9027286,-83.37893890000001
13243,2895,1.0,13243,3015,13243,13,13243,7313,7719,-5.3,7719,5.7,20.6,20.9,53.4,0.609,0.1,0.5,0.1,0.7,0.021,88.2,3.0,2.9,72.3,17.4,576,19.4,4100,71.2,3.4,70300,3020,2.38,18094,30023,25.4,132,1384,-4.4,423,481,0.0,0.0,0.0,0.0,0.0,0.0,0,41661,44341,6087,3852,0,428.24,18.0,0.0244253688380206,13243,35.744953100000004,-79.82967430000001
13245,74952,1.0,13245,78865,13245,13,13245,201368,200549,0.4,200549,7.2,23.7,12.6,51.6,0.555,0.4,1.8,0.3,2.6,0.046,80.7,3.3,5.9,83.7,20.5,20693,20.0,87076,54.5,25.6,100900,72281,2.66,20526,37749,25.1,4313,85077,-0.1,12458,14147,38.1,0.3,2.8,0.0,2.4,36.1,5256290,916435,2505076,12695,395411,730,324.33,618.4,-0.00131889849178868,13245,33.3205339,-82.08429009999998
13247,37589,1.0,13247,37879,13247,13,13247,87754,85215,3.0,85215,6.0,25.6,12.8,52.7,0.51,0.5,1.9,0.1,2.1,0.1,81.4,10.5,11.3,86.2,26.0,6602,32.3,33286,69.0,19.0,149900,29317,2.89,23461,52579,14.7,1927,28615,2.8,7816,8647,34.8,0.0,0.0,0.0,2.9,29.1,1778787,515574,1450095,17720,196568,133,129.79,656.5,-0.0555487907597548,13247,33.6752492,-84.03788940000001
13249,1909,0.0,13249,1748,13249,13,13249,5163,5010,3.1,5010,5.1,27.7,14.7,52.6,0.215,0.1,0.8,0.0,0.9,0.044000000000000004,88.8,2.2,7.7,73.0,14.2,267,27.6,2159,64.4,7.1,93000,1829,2.73,19037,38425,22.3,58,763,-1.5,296,0,0.0,0.0,0.0,0.0,0.0,0.0,215937,0,18573,4503,879,0,166.91,30.0,0.0353863968459651,13249,32.2736136,-84.31212640000001
13251,5699,0.0,13251,6093,13251,13,13251,14085,14593,-3.5,14593,6.6,22.7,16.8,51.2,0.41700000000000004,0.4,0.5,0.0,1.3,0.017,88.2,0.4,1.8,78.9,13.0,946,28.7,6650,70.8,5.9,77000,5165,2.72,18640,34848,27.0,213,2384,-5.8,906,1171,0.0,0.0,0.0,0.0,0.0,0.0,183823,17545,93578,6219,8297,10,645.1,22.6,0.0407830236873297,13251,32.7074673,-81.6035062
13253,3577,0.0,13253,3765,13253,13,13253,8686,8729,-0.5,8729,5.6,21.8,21.8,52.0,0.33,0.2,0.8,0.0,1.3,0.028999999999999998,95.2,1.4,1.6,81.2,12.2,644,22.6,4785,77.0,3.2,71200,3317,2.63,17641,30521,26.0,187,1559,7.1,623,760,23.7,0.0,0.0,0.0,0.0,0.0,0,48751,76470,8485,5449,4,235.23,37.1,0.0590022353972425,13253,28.713168800000002,-81.20781640000001
13255,25940,0.0,13255,25057,13255,13,13255,63988,64073,-0.1,64073,6.6,24.5,16.1,51.7,0.332,0.4,0.9,0.1,1.7,0.045,83.4,2.7,4.9,76.6,14.8,5072,27.8,26983,63.1,15.7,113900,22997,2.74,19783,41534,21.5,1117,16590,-5.0,4635,5329,0.0,0.0,2.5,0.0,0.0,36.9,2285175,604327,661569,10492,77353,141,196.47,326.1,0.008091515877338579,13255,33.2636732,-84.31212640000001
13257,9760,0.0,13257,9467,13257,13,13257,25480,26175,-2.7,26175,5.8,22.4,18.3,51.8,0.113,0.4,0.9,0.1,2.2,0.03,89.9,2.0,2.9,80.4,14.2,1844,22.1,12506,74.7,8.8,106600,9227,2.7,18557,37898,19.8,544,7966,2.4,1620,1962,0.0,0.0,0.0,0.0,0.0,21.7,535710,0,274713,10895,26220,25,179.13,146.1,0.0258141525263772,13257,34.545899799999994,-83.29340859999999
13259,2053,1.0,13259,2055,13259,13,13259,5744,6058,-5.2,6058,4.4,15.4,15.3,38.9,0.515,0.6,1.0,0.0,1.7,0.245,80.7,13.6,14.8,63.1,10.0,330,29.4,2336,63.3,6.7,50600,1851,2.74,13238,23451,30.7,62,787,9.3,316,232,0.0,0.0,0.0,0.0,0.0,28.9,0,2608,23878,5203,2689,0,458.73,13.2,0.0320117850205562,13259,36.502323600000004,-87.77633329999998
13261,10973,1.0,13261,11820,13261,13,13261,31232,32817,-4.8,32819,6.5,24.0,14.8,52.6,0.528,0.6,1.4,0.2,1.0,0.053,83.8,3.4,7.2,76.2,18.5,1955,19.9,13849,58.2,21.4,90300,11493,2.63,17879,33796,32.3,629,8951,-4.7,1824,2484,23.6,0.0,0.0,0.0,0.0,26.8,411966,238965,326121,10016,33712,11,482.7,68.0,0.0262414913825552,13261,28.6747526,-82.08429009999998
13263,3243,1.0,13263,3490,13263,13,13263,6390,6863,-6.9,6865,4.5,18.8,19.1,52.3,0.5660000000000001,0.4,0.2,0.0,1.5,0.021,92.1,0.8,2.8,76.7,12.3,541,31.5,3363,75.9,4.8,76500,2682,2.49,16993,32424,21.8,57,538,-1.5,506,777,46.3,0.0,0.0,0.0,0.0,0.0,0,0,4663,710,0,10,391.39,17.5,0.024381718791278,13263,38.7803973,-76.1319953
13265,897,1.0,13265,961,13265,13,13265,1693,1717,-1.4,1717,6.5,18.5,22.4,51.1,0.569,0.2,0.8,0.0,1.6,0.04,85.8,1.6,2.6,68.3,9.3,104,27.9,1005,73.2,4.6,68300,704,2.49,14381,25465,30.0,17,45,-25.0,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1710,925,0,2,194.61,8.8,0.055047638271634995,13265,33.56978780000001,-82.88559609999999
13267,6879,0.0,13267,6658,13267,13,13267,25224,25519,-1.2,25520,5.9,21.2,12.5,42.3,0.295,0.6,0.5,0.1,1.1,0.105,82.7,5.4,11.3,75.1,11.6,1968,24.2,9860,71.3,5.5,86100,7885,2.62,15280,37587,27.4,289,3016,-1.4,1224,1241,0.0,0.0,2.2,0.0,7.7,27.6,0,152023,102403,4457,9522,17,479.4,53.2,0.0340057862399489,13267,32.0634576,-82.08429009999998
13269,3402,0.0,13269,3537,13269,13,13269,8442,8906,-5.2,8906,5.1,21.0,18.2,52.5,0.382,0.1,0.8,0.0,0.8,0.023,84.7,1.4,1.9,76.4,10.1,668,28.2,4502,69.3,4.8,60800,3681,2.24,17078,27455,28.2,120,855,-6.7,561,765,0.0,0.0,0.0,0.0,0.0,31.9,0,21407,46384,5359,1590,11,376.69,23.6,0.0553648280535473,13269,32.245508799999996,-99.8124935
13271,3794,0.0,13271,4334,13271,13,13271,16518,16500,0.1,16500,4.2,17.7,15.3,40.7,0.366,0.3,0.8,0.1,1.0,0.147,95.3,10.8,12.3,73.9,10.9,1021,20.5,7208,64.8,9.7,58300,5567,2.27,12489,26634,30.5,190,3171,-1.2,686,1139,0.0,0.0,0.0,0.0,0.0,12.6,0,30505,77349,5817,11149,0,437.3,37.7,0.0735039587194606,13271,31.8907647,-82.99316069999998
13273,4179,1.0,13273,4398,13273,13,13273,9132,9507,-3.9,9315,6.9,23.6,17.7,52.5,0.603,0.6,0.4,0.2,1.3,0.026000000000000002,85.3,1.2,2.4,65.6,8.7,668,22.1,4157,63.4,8.7,78800,3351,2.66,16836,32628,31.6,164,1705,-0.5,660,550,0.0,0.0,0.0,0.0,0.0,45.5,0,0,68284,6657,0,3,335.44,27.8,0.0309463252075357,13273,30.234861100000003,-102.1632718
13275,18730,0.0,13275,18943,13275,13,13275,44959,44719,0.5,44720,6.5,24.1,16.8,52.6,0.368,0.5,0.9,0.0,1.3,0.034,87.0,2.5,4.1,81.8,18.1,3525,20.1,20352,56.5,13.3,127000,17377,2.51,19983,34035,26.5,1051,14947,-2.9,3142,3741,0.0,1.3,0.0,0.0,0.0,29.8,657550,575289,627509,13852,49874,71,544.6,82.1,0.0105396274247195,13275,30.841740899999998,-83.8473015
13277,12796,0.0,13277,13893,13277,13,13277,40704,40122,1.5,40118,6.6,25.1,14.0,51.9,0.301,0.4,1.5,0.1,1.3,0.113,87.1,5.7,11.7,77.5,16.0,1993,18.9,16402,61.1,16.3,117300,13691,2.84,18933,34591,27.9,1017,15454,-1.1,2986,3604,11.1,0.0,0.0,0.0,2.2,28.0,547460,612216,721588,17119,92037,59,258.92,154.9,0.0182203748215692,13277,31.420559700000002,-83.54965659999998
13279,9108,0.0,13279,9333,13279,13,13279,27282,27223,0.2,27223,7.7,27.3,15.2,52.6,0.26,0.7,0.9,0.2,1.5,0.11199999999999999,92.6,5.0,10.0,79.2,15.2,1863,20.4,12089,62.4,15.6,88100,10310,2.6,18716,31189,26.9,673,9231,-2.1,2010,2972,10.9,0.0,10.2,0.0,4.6,33.2,0,665035,386338,13914,42329,23,364.01,74.8,0.0274659724577967,13279,32.0795072,-82.34518899999998
13281,6726,0.0,13281,6159,13281,13,13281,11098,10471,6.0,10471,3.7,13.8,32.2,52.2,0.012,0.3,0.7,0.0,0.8,0.026000000000000002,87.4,3.1,4.1,86.8,22.7,1303,20.7,7887,84.8,5.8,164000,4261,2.29,20419,36570,16.3,285,2731,-0.9,1108,1499,0.0,0.0,0.0,0.0,0.0,30.6,0,6174,102261,9426,31033,103,166.56,62.9,0.0145673549249961,13281,34.9208214,-83.7199136
13283,2700,0.0,13283,2738,13283,13,13283,6778,6885,-1.6,6885,6.3,24.5,15.0,49.7,0.32299999999999995,0.3,0.3,0.0,1.1,0.028999999999999998,92.8,0.5,1.2,74.4,12.3,342,26.0,2982,68.0,4.5,64300,2515,2.52,19410,37894,25.8,82,571,2.0,425,421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30428,4407,1792,0,199.44,34.5,0.0684608933257581,13283,32.3870233,-82.5834947
13285,25793,0.0,13285,25975,13285,13,13285,69469,67044,3.6,67044,6.7,25.3,13.7,51.8,0.354,0.4,1.8,0.2,1.5,0.037000000000000005,82.0,4.2,5.9,81.8,18.6,4638,20.9,28250,60.9,17.0,121300,24441,2.7,21443,41161,23.6,1410,33030,2.0,5252,5768,25.8,0.7,1.7,0.0,0.0,31.0,2470774,0,798823,12600,88719,133,413.99,161.9,0.02245927980624,13285,33.0698575,-85.02334599999998
13287,3390,0.0,13287,3556,13287,13,13287,8153,8930,-8.7,8930,6.0,26.3,18.6,50.9,0.39399999999999996,0.5,0.8,0.2,0.8,0.045,91.5,3.4,4.4,72.1,9.8,491,24.8,3807,64.7,10.7,83800,3166,2.61,17609,28326,22.0,153,1392,1.2,576,817,0.0,0.0,0.0,0.0,0.0,0.0,0,103211,64546,6881,6479,65,285.39,31.3,0.0476766178563963,13287,31.6976531,-83.63484299999998
13289,4053,0.0,13289,4199,13289,13,13289,8320,9023,-7.8,9023,5.5,19.1,19.6,51.1,0.409,0.4,0.3,0.0,1.4,0.019,94.2,0.5,0.8,70.3,10.8,559,28.0,4190,80.0,2.2,54700,3056,2.85,17952,31234,28.7,75,1484,110.8,541,788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30340,2969,1349,1,358.4,25.2,0.0481710336375956,13289,32.68356,-83.46435509999998
13291,12039,0.0,13291,11072,13291,13,13291,21984,21356,2.9,21356,3.3,16.8,31.3,51.6,0.009000000000000001,0.5,0.6,0.0,1.3,0.031,89.3,2.0,5.2,84.7,19.6,2544,25.4,14255,78.3,4.3,198300,9141,2.3,22156,40009,17.7,531,4895,0.8,2055,2666,0.0,0.0,0.0,0.0,0.0,18.8,0,38051,246740,11809,21565,87,321.93,66.3,0.0259127353802454,13291,34.9338651,-80.54384499999998
13293,10924,0.0,13293,11257,13293,13,13293,26256,27153,-3.3,27153,6.4,22.4,17.8,52.3,0.28,0.4,0.7,0.0,1.3,0.025,84.6,1.8,2.6,77.6,11.4,1945,22.0,12103,67.0,9.8,86600,10341,2.55,17978,35329,20.5,446,5903,-0.2,1667,1804,0.0,0.0,0.0,0.0,0.0,0.0,526494,0,208661,7575,22893,22,323.44,84.0,0.0249766880883295,13293,32.9047684,-84.31212640000001
13295,23939,0.0,13295,21879,13295,13,13295,68218,68756,-0.8,68756,5.5,22.7,16.6,50.7,0.045,0.3,0.5,0.1,1.5,0.02,83.8,1.1,2.4,79.1,14.0,5925,25.9,30098,72.6,8.9,104700,26191,2.57,20865,39963,16.7,707,9999,-1.8,4151,5297,0.0,0.0,0.0,0.0,0.5,21.7,2060559,0,344223,5332,25369,84,446.38,154.0,0.0486012293449333,13295,30.6815394,-95.64579509999999
13297,40425,0.0,13297,37570,13297,13,13297,87615,83768,4.6,83768,6.2,25.9,14.2,51.3,0.17,0.4,1.4,0.1,1.5,0.039,86.9,4.4,6.4,83.1,18.4,5764,31.3,32544,75.1,9.3,157100,29520,2.84,22824,52369,13.8,1520,15244,1.6,7448,8041,0.0,0.0,0.0,0.0,0.0,22.6,591825,260436,797195,9577,58350,271,325.68,257.2,-0.0032188210537197302,13297,30.56401989999999,-86.17517590000001
13299,12150,0.0,13299,11923,13299,13,13299,35515,36306,-2.2,36312,6.9,23.8,16.2,50.5,0.293,0.5,1.1,0.1,1.7,0.037000000000000005,78.2,3.4,5.8,80.4,13.9,2528,18.9,16408,65.3,12.7,79600,13460,2.48,18842,34572,24.3,849,11477,1.5,1868,2353,0.0,0.0,0.0,0.0,0.0,0.0,0,762673,621068,17285,55465,94,892.46,40.7,0.0348942338855392,13299,31.134411,-82.4752757
13301,2332,1.0,13301,2522,13301,13,13301,5520,5834,-5.4,5834,5.8,21.5,20.3,53.1,0.599,0.4,0.4,0.0,1.1,0.011000000000000001,88.3,0.9,2.0,73.2,7.3,333,26.7,2946,65.9,7.5,66700,2208,2.55,17884,27796,31.6,65,599,3.6,344,349,0.0,0.0,0.0,0.0,0.0,14.0,0,0,23192,3954,749,0,284.3,20.5,0.032411519622179,13301,39.4241422,-84.1857115
